Item_Store_ID,Item_Store_Returns
FDT07_BABATUNJI049,9847.422
FDT09_BABATUNJI027,11148.762
FDT10_BABATUNJI017,3476.8467
FDT10_BABATUNJI018,1773.0331
FDT10_BABATUNJI045,3566.765
FDT10_BABATUNJI046,1581.3269
FDT11_BABATUNJI010,1967.1403
FDT12_BABATUNJI010,1157.3756
FDT12_BABATUNJI013,10631.335
FDT12_BABATUNJI018,8092.2056
FDT12_BABATUNJI046,10697.362
FDT13_BABATUNJI010,1612.736
FDT14_BABATUNJI027,10104.682
FDT14_BABATUNJI035,5494.931
FDT15_BABATUNJI010,853.40564
FDT16_BABATUNJI018,10822.661
FDT16_BABATUNJI046,12259.922
FDT16_BABATUNJI049,12281.325
FDT19_BABATUNJI013,9124.57
FDT20_BABATUNJI027,9502.528
FDT20_BABATUNJI035,3691.5105
FDT20_BABATUNJI045,3580.5344
FDT20_BABATUNJI046,1716.785
FDT20_BABATUNJI049,1821.1716
FDT21_BABATUNJI013,11655.236
FDT21_BABATUNJI018,9614.289
FDT21_BABATUNJI046,11918.801
FDT21_BABATUNJI049,12330.292
FDT22_BABATUNJI018,2469.1294
FDT22_BABATUNJI027,8887.393
FDT22_BABATUNJI035,5019.7466
FDT22_BABATUNJI045,5019.7466
FDT22_BABATUNJI049,2486.0823
FDT23_BABATUNJI018,3476.537
FDT23_BABATUNJI045,4770.2686
FDT23_BABATUNJI046,3147.6948
FDT23_BABATUNJI049,3424.973
FDT24_BABATUNJI018,5546.575
FDT24_BABATUNJI027,11247.094
FDT24_BABATUNJI035,5545.8657
FDT24_BABATUNJI045,5562.2676
FDT24_BABATUNJI046,3920.8257
FDT24_BABATUNJI049,5603.177
FDT25_BABATUNJI035,6306.715
FDT25_BABATUNJI045,6290.6387
FDT26_BABATUNJI027,9773.964
FDT26_BABATUNJI035,4553.661
FDT26_BABATUNJI045,4675.3354
FDT27_BABATUNJI013,8683.213
FDT27_BABATUNJI046,8918.535
FDT31_BABATUNJI013,7036.1104
FDT32_BABATUNJI010,1011.499
FDT34_BABATUNJI017,7838.17
FDT34_BABATUNJI035,7800.1973
FDT34_BABATUNJI045,7821.3403
FDT36_BABATUNJI018,1966.444
FDT36_BABATUNJI027,8804.166
FDT36_BABATUNJI045,4229.0513
FDT36_BABATUNJI046,1693.8387
FDT37_BABATUNJI013,9321.868
FDT38_BABATUNJI018,3096.3708
FDT38_BABATUNJI045,3733.0693
FDT38_BABATUNJI049,3117.0325
FDT40_BABATUNJI027,9872.823
FDT40_BABATUNJI035,4828.035
FDT40_BABATUNJI045,4584.749
FDT43_BABATUNJI017,6369.8223
FDT43_BABATUNJI018,1884.2625
FDT43_BABATUNJI035,5506.5996
FDT43_BABATUNJI045,5635.6753
FDT43_BABATUNJI046,1939.1438
FDT43_BABATUNJI049,1852.3518
FDT44_BABATUNJI045,4068.6365
FDT45_BABATUNJI018,2021.7496
FDT45_BABATUNJI035,4001.0996
FDT45_BABATUNJI046,2022.0089
FDT46_BABATUNJI017,3975.8098
FDT46_BABATUNJI018,1927.6405
FDT46_BABATUNJI019,564.4814
FDT46_BABATUNJI027,9145.269
FDT46_BABATUNJI035,4593.763
FDT46_BABATUNJI045,3856.7874
FDT47_BABATUNJI027,10873.075
FDT47_BABATUNJI045,5838.669
FDT48_BABATUNJI013,7468.809
FDT48_BABATUNJI046,7071.1084
FDT49_BABATUNJI017,4365.624
FDT49_BABATUNJI027,7727.42
FDT49_BABATUNJI035,4680.7905
FDT49_BABATUNJI045,4558.4136
FDT50_BABATUNJI018,3520.4202
FDT50_BABATUNJI027,9327.135
FDT50_BABATUNJI035,4563.0596
FDT50_BABATUNJI045,4587.635
FDT51_BABATUNJI019,675.1647
FDT52_BABATUNJI018,6834.2837
FDT52_BABATUNJI046,11858.055
FDT52_BABATUNJI049,11534.383
FDT56_BABATUNJI018,1867.1659
FDT56_BABATUNJI027,9005.22
FDT56_BABATUNJI035,4701.5747
FDT56_BABATUNJI045,4678.3994
FDT57_BABATUNJI010,2397.8518
FDT57_BABATUNJI013,10430.299
FDT57_BABATUNJI049,10602.784
FDT59_BABATUNJI018,8906.721
FDT59_BABATUNJI049,10120.896
FDT60_BABATUNJI045,5016.667
FDU02_BABATUNJI013,8226.733
FDU02_BABATUNJI046,8226.733
FDU02_BABATUNJI049,8416.449
FDU04_BABATUNJI035,5215.1313
FDU08_BABATUNJI018,3956.0488
FDU08_BABATUNJI027,8439.813
FDU08_BABATUNJI035,4833.983
FDU09_BABATUNJI027,9053.61
FDU09_BABATUNJI049,1898.3248
FDU10_BABATUNJI017,3605.6377
FDU10_BABATUNJI018,2005.6744
FDU10_BABATUNJI049,1833.5725
FDU11_BABATUNJI027,10388.817
FDU11_BABATUNJI035,4154.1367
FDU11_BABATUNJI045,4506.979
FDU12_BABATUNJI010,1576.8109
FDU12_BABATUNJI013,8502.117
FDU12_BABATUNJI018,6924.334
FDU12_BABATUNJI027,14286.158
FDU12_BABATUNJI035,8157.696
FDU12_BABATUNJI045,7879.8447
FDU12_BABATUNJI046,8502.117
FDU12_BABATUNJI049,7688.1826
FDU14_BABATUNJI010,1368.7626
FDU14_BABATUNJI046,8125.886
FDU15_BABATUNJI017,6567.5303
FDU15_BABATUNJI045,4947.2295
FDU15_BABATUNJI046,1799.9576
FDU15_BABATUNJI049,1718.051
FDU16_BABATUNJI045,5393.8457
FDU16_BABATUNJI049,2499.189
FDU19_BABATUNJI013,7613.498
FDU20_BABATUNJI027,8803.118
FDU20_BABATUNJI035,6662.321
FDU20_BABATUNJI045,6637.761
FDU21_BABATUNJI017,3619.4114
FDU21_BABATUNJI019,449.4004
FDU21_BABATUNJI027,10385.182
FDU21_BABATUNJI035,3624.6184
FDU21_BABATUNJI045,3611.916
FDU21_BABATUNJI049,1809.7032
FDU22_BABATUNJI035,4556.054
FDU24_BABATUNJI017,4433.9565
FDU24_BABATUNJI019,618.9432
FDU24_BABATUNJI027,9423.957
FDU25_BABATUNJI017,3792.437
FDU25_BABATUNJI018,1549.1891
FDU25_BABATUNJI027,9077.7295
FDU25_BABATUNJI035,3792.437
FDU25_BABATUNJI045,4316.963
FDU25_BABATUNJI046,1629.3066
FDU25_BABATUNJI049,1723.6472
FDU26_BABATUNJI027,9071.136
FDU26_BABATUNJI035,4596.3696
FDU27_BABATUNJI017,5110.958
FDU27_BABATUNJI027,7797.8076
FDU27_BABATUNJI049,3348.8042
FDU31_BABATUNJI046,8784.633
FDU32_BABATUNJI027,8448.2
FDU32_BABATUNJI035,4670.7554
FDU33_BABATUNJI018,2139.206
FDU33_BABATUNJI019,493.37085
FDU33_BABATUNJI027,9340.813
FDU33_BABATUNJI035,5316.8945
FDU33_BABATUNJI049,2145.033
FDU34_BABATUNJI027,8585.548
FDU34_BABATUNJI045,4895.338
FDU35_BABATUNJI027,9893.229
FDU35_BABATUNJI045,5568.7637
FDU36_BABATUNJI018,4825.424
FDU36_BABATUNJI019,629.6942
FDU36_BABATUNJI027,10021.71
FDU36_BABATUNJI035,4015.7874
FDU37_BABATUNJI018,4338.12
FDU37_BABATUNJI027,9385.92
FDU37_BABATUNJI035,5531.599
FDU37_BABATUNJI046,4178.7188
FDU38_BABATUNJI010,1419.2815
FDU38_BABATUNJI013,9709.035
FDU39_BABATUNJI017,3840.318
FDU39_BABATUNJI018,1982.4211
FDU39_BABATUNJI027,7764.3555
FDU39_BABATUNJI035,3918.8174
FDU39_BABATUNJI045,3973.133
FDU39_BABATUNJI046,1394.3936
FDU40_BABATUNJI010,1692.6094
FDU40_BABATUNJI013,7055.1133
FDU43_BABATUNJI013,7645.7217
FDU45_BABATUNJI027,9081.222
FDU46_BABATUNJI017,6085.322
FDU46_BABATUNJI027,11282.493
FDU46_BABATUNJI045,6088.795
FDU46_BABATUNJI046,4731.6436
FDU46_BABATUNJI049,4942.5234
FDU49_BABATUNJI018,3107.5278
FDU49_BABATUNJI035,4413.857
FDU49_BABATUNJI045,4466.8105
FDU49_BABATUNJI049,3094.28
FDU50_BABATUNJI027,11144.363
FDU50_BABATUNJI045,3809.861
FDU51_BABATUNJI013,7546.7876
FDU55_BABATUNJI018,10684.797
FDU55_BABATUNJI049,9834.488
FDU56_BABATUNJI013,7724.2744
FDU58_BABATUNJI010,2844.8887
FDV02_BABATUNJI013,6164.9995
FDV07_BABATUNJI017,5106.528
FDV07_BABATUNJI027,7944.24
FDV07_BABATUNJI045,4316.481
FDV08_BABATUNJI018,2035.81
FDV08_BABATUNJI027,8286.511
FDV08_BABATUNJI045,5040.9424
FDV10_BABATUNJI017,4261.775
FDV10_BABATUNJI019,453.48642
FDV10_BABATUNJI035,4261.775
FDV10_BABATUNJI045,5899.185
FDV10_BABATUNJI046,1956.7279
FDV12_BABATUNJI017,4181.6216
FDV12_BABATUNJI018,4109.3115
FDV12_BABATUNJI035,4198.0923
FDV13_BABATUNJI018,3485.425
FDV13_BABATUNJI027,8441.122
FDV13_BABATUNJI049,2592.3494
FDV14_BABATUNJI035,4575.982
FDV14_BABATUNJI049,3868.845
FDV15_BABATUNJI017,5068.117
FDV15_BABATUNJI018,4057.6653
FDV15_BABATUNJI019,662.241
FDV15_BABATUNJI027,8521.661
FDV16_BABATUNJI017,4453.87
FDV16_BABATUNJI018,2254.5999
FDV16_BABATUNJI019,469.07907
FDV16_BABATUNJI035,4495.2007
FDV16_BABATUNJI046,1905.1406
FDV16_BABATUNJI049,2142.63
FDV20_BABATUNJI027,9561.101
FDV21_BABATUNJI027,10070.907
FDV23_BABATUNJI027,9031.02
FDV23_BABATUNJI035,4589.266
FDV23_BABATUNJI045,4463.18
FDV25_BABATUNJI013,13391.949
FDV25_BABATUNJI018,6754.1436
FDV26_BABATUNJI013,8344.549
FDV26_BABATUNJI046,8298.264
FDV27_BABATUNJI017,3560.5776
FDV27_BABATUNJI019,484.95428
FDV27_BABATUNJI045,3597.4468
FDV28_BABATUNJI017,6802.438
FDV28_BABATUNJI018,1914.5234
FDV28_BABATUNJI027,9544.83
FDV28_BABATUNJI035,4497.5317
FDV28_BABATUNJI046,1744.41
FDV31_BABATUNJI010,1387.5294
FDV32_BABATUNJI017,4765.5347
FDV32_BABATUNJI018,2459.3362
FDV32_BABATUNJI019,575.98444
FDV32_BABATUNJI035,4861.27
FDV32_BABATUNJI045,4812.862
FDV32_BABATUNJI049,2507.277
FDV33_BABATUNJI018,8696.653
FDV33_BABATUNJI046,11005.645
FDV33_BABATUNJI049,11058.122
FDV34_BABATUNJI018,2585.9143
FDV34_BABATUNJI045,5938.595
FDV34_BABATUNJI049,2700.3225
FDV36_BABATUNJI027,6968.22
FDV36_BABATUNJI045,6336.3003
FDV37_BABATUNJI010,1166.306
FDV37_BABATUNJI013,8006.3076
FDV38_BABATUNJI017,3418.6975
FDV38_BABATUNJI018,1911.8816
FDV38_BABATUNJI019,569.8936
FDV38_BABATUNJI027,7191.909
FDV38_BABATUNJI035,3372.3884
FDV38_BABATUNJI045,3589.071
FDV38_BABATUNJI049,1829.0536
FDV39_BABATUNJI013,8062.063
FDV39_BABATUNJI046,5458.3184
FDV40_BABATUNJI017,6838.7676
FDV40_BABATUNJI035,5178.1753
FDV40_BABATUNJI045,5000.1216
FDV40_BABATUNJI046,2807.7043
FDV43_BABATUNJI017,3612.7969
FDV43_BABATUNJI027,9231.647
FDV43_BABATUNJI049,1840.9576
FDV44_BABATUNJI013,8299.645
FDV45_BABATUNJI013,8015.927
FDV47_BABATUNJI017,4194.5146
FDV47_BABATUNJI018,3894.2917
FDV47_BABATUNJI019,596.7895
FDV47_BABATUNJI035,4176.7275
FDV47_BABATUNJI049,4650.919
FDV48_BABATUNJI017,3934.6614
FDV48_BABATUNJI018,3255.5544
FDV48_BABATUNJI027,10138.927
FDV48_BABATUNJI049,3174.4265
FDV49_BABATUNJI018,9062.754
FDV49_BABATUNJI027,11323.54
FDV49_BABATUNJI035,11969.348
FDV49_BABATUNJI045,12030.034
FDV49_BABATUNJI046,10539.801
FDV49_BABATUNJI049,10664.533
FDV52_BABATUNJI045,6986.3193
FDV56_BABATUNJI027,10365.434
FDV56_BABATUNJI045,5244.311
FDV57_BABATUNJI013,5554.9263
FDV59_BABATUNJI010,1226.7133
FDV59_BABATUNJI018,9685.482
FDV59_BABATUNJI046,9796.541
FDV60_BABATUNJI010,1399.5569
FDV60_BABATUNJI013,8769.361
FDW02_BABATUNJI027,10509.94
FDW02_BABATUNJI045,5477.416
FDW03_BABATUNJI035,5628.3755
FDW04_BABATUNJI027,10588.062
FDW07_BABATUNJI017,5373.4316
FDW07_BABATUNJI027,9068.584
FDW07_BABATUNJI045,5117.1836
FDW07_BABATUNJI046,4079.846
FDW08_BABATUNJI027,7756.823
FDW09_BABATUNJI017,6190.3853
FDW09_BABATUNJI027,9366.641
FDW09_BABATUNJI045,5350.0034
FDW09_BABATUNJI046,2694.096
FDW09_BABATUNJI049,2695.6726
FDW11_BABATUNJI017,4067.2979
FDW11_BABATUNJI018,2341.4841
FDW11_BABATUNJI027,9387.85
FDW11_BABATUNJI049,2311.5583
FDW13_BABATUNJI017,3993.471
FDW13_BABATUNJI018,2375.4268
FDW13_BABATUNJI019,539.2557
FDW13_BABATUNJI027,8763.847
FDW13_BABATUNJI035,3973.608
FDW13_BABATUNJI045,3998.183
FDW13_BABATUNJI046,2232.3325
FDW13_BABATUNJI049,2452.1846
FDW14_BABATUNJI018,3534.4575
FDW14_BABATUNJI035,3370.2056
FDW14_BABATUNJI046,3075.6025
FDW16_BABATUNJI027,9261.097
FDW19_BABATUNJI017,4021.9412
FDW19_BABATUNJI027,9830.384
FDW19_BABATUNJI045,3727.9312
FDW20_BABATUNJI027,9103.884
FDW20_BABATUNJI035,6206.422
FDW21_BABATUNJI017,6026.033
FDW21_BABATUNJI027,9233.088
FDW21_BABATUNJI035,6037.244
FDW22_BABATUNJI018,9519.898
FDW23_BABATUNJI019,523.7109
FDW23_BABATUNJI035,3610.9443
FDW23_BABATUNJI045,3657.913
FDW23_BABATUNJI046,2085.3152
FDW23_BABATUNJI049,1990.3622
FDW24_BABATUNJI019,523.61163
FDW24_BABATUNJI027,9551.877
FDW24_BABATUNJI035,3792.1245
FDW24_BABATUNJI045,3701.5425
FDW24_BABATUNJI046,1912.2579
FDW24_BABATUNJI049,1820.461
FDW25_BABATUNJI027,10076.417
FDW25_BABATUNJI035,3897.2876
FDW25_BABATUNJI046,3999.6333
FDW25_BABATUNJI049,3765.149
FDW26_BABATUNJI010,1692.166
FDW26_BABATUNJI013,7847.49
FDW26_BABATUNJI046,7857.776
FDW28_BABATUNJI010,1816.236
FDW28_BABATUNJI013,7651.299
FDW28_BABATUNJI046,7416.951
FDW31_BABATUNJI013,7435.7173
FDW32_BABATUNJI018,3080.488
FDW32_BABATUNJI019,566.449
FDW32_BABATUNJI035,4018.167
FDW32_BABATUNJI045,4017.9004
FDW32_BABATUNJI046,2894.1265
FDW33_BABATUNJI017,4465.502
FDW33_BABATUNJI035,3983.4797
FDW34_BABATUNJI013,11862.441
FDW34_BABATUNJI046,11862.441
FDW35_BABATUNJI017,4584.131
FDW35_BABATUNJI018,1983.3337
FDW35_BABATUNJI019,453.92432
FDW35_BABATUNJI035,4589.3555
FDW35_BABATUNJI045,5100.944
FDW35_BABATUNJI049,2130.9292
FDW36_BABATUNJI019,708.1621
FDW36_BABATUNJI027,8211.841
FDW36_BABATUNJI035,4024.3135
FDW37_BABATUNJI017,4537.861
FDW37_BABATUNJI027,5769.0522
FDW37_BABATUNJI045,4669.1396
FDW38_BABATUNJI017,4823.64
FDW38_BABATUNJI018,2224.6672
FDW38_BABATUNJI019,611.5221
FDW38_BABATUNJI027,8173.177
FDW38_BABATUNJI035,5802.82
FDW38_BABATUNJI046,2398.2935
FDW43_BABATUNJI013,7986.6436
FDW43_BABATUNJI046,7841.278
FDW44_BABATUNJI013,5915.369
FDW46_BABATUNJI017,3639.5642
FDW46_BABATUNJI018,2421.2847
FDW46_BABATUNJI019,500.93033
FDW46_BABATUNJI035,3604.2861
FDW46_BABATUNJI045,3626.8618
FDW47_BABATUNJI045,4981.5903
FDW48_BABATUNJI017,6880.8096
FDW48_BABATUNJI018,3972.5603
FDW48_BABATUNJI019,523.40137
FDW48_BABATUNJI027,10094.295
FDW48_BABATUNJI035,5393.2207
FDW48_BABATUNJI045,5233.477
FDW48_BABATUNJI049,3847.1377
FDW49_BABATUNJI013,4870.7593
FDW51_BABATUNJI010,1791.1204
FDW51_BABATUNJI046,10396.546
FDW55_BABATUNJI010,2444.9294
FDW55_BABATUNJI013,10746.798
FDW55_BABATUNJI046,10329.326
FDW56_BABATUNJI010,1977.3451
FDW58_BABATUNJI035,5040.3354
FDW59_BABATUNJI017,6229.6084
FDW59_BABATUNJI019,538.482
FDW59_BABATUNJI035,5320.897
FDW59_BABATUNJI045,5363.1577
FDW59_BABATUNJI046,2640.1987
FDW60_BABATUNJI013,6713.696
FDX01_BABATUNJI027,8738.323
FDX01_BABATUNJI035,5049.6816
FDX01_BABATUNJI045,5602.8506
FDX02_BABATUNJI013,8056.164
FDX02_BABATUNJI018,6662.992
FDX02_BABATUNJI046,7346.8726
FDX03_BABATUNJI019,541.51105
FDX03_BABATUNJI027,9005.914
FDX03_BABATUNJI045,3759.4458
FDX03_BABATUNJI049,1866.5737
FDX04_BABATUNJI017,3740.988
FDX04_BABATUNJI018,2050.9478
FDX04_BABATUNJI019,528.6525
FDX04_BABATUNJI027,7653.5273
FDX04_BABATUNJI035,3731.5566
FDX04_BABATUNJI045,3794.4177
FDX04_BABATUNJI046,1869.5093
FDX04_BABATUNJI049,1989.4567
FDX07_BABATUNJI010,1276.9
FDX09_BABATUNJI013,6984.344
FDX10_BABATUNJI017,4472.095
FDX10_BABATUNJI027,9145.865
FDX10_BABATUNJI045,4512.3633
FDX10_BABATUNJI046,1973.0717
FDX11_BABATUNJI013,4891.705
FDX12_BABATUNJI010,1960.6411
FDX12_BABATUNJI046,7832.3657
FDX13_BABATUNJI013,10502.869
FDX13_BABATUNJI018,11633.64
FDX13_BABATUNJI046,10657.025
FDX14_BABATUNJI017,4151.1865
FDX14_BABATUNJI019,526.3936
FDX14_BABATUNJI046,2811.745
FDX14_BABATUNJI049,2966.2068
FDX19_BABATUNJI013,7740.475
FDX19_BABATUNJI018,7548.169
FDX19_BABATUNJI046,7740.475
FDX19_BABATUNJI049,7521.1562
FDX20_BABATUNJI013,9693.784
FDX20_BABATUNJI018,8423.162
FDX20_BABATUNJI046,9787.426
FDX21_BABATUNJI019,784.6174
FDX21_BABATUNJI027,9204.118
FDX21_BABATUNJI035,4073.9436
FDX21_BABATUNJI045,4136.593
FDX22_BABATUNJI046,9502.633
FDX23_BABATUNJI017,4604.4233
FDX23_BABATUNJI018,3637.7937
FDX23_BABATUNJI035,4616.721
FDX24_BABATUNJI019,558.32007
FDX24_BABATUNJI027,9436.349
FDX24_BABATUNJI035,5184.359
FDX24_BABATUNJI045,5704.1777
FDX26_BABATUNJI010,1568.9415
FDX26_BABATUNJI013,8318.681
FDX27_BABATUNJI018,3841.7664
FDX28_BABATUNJI018,3772.1736
FDX28_BABATUNJI027,10021.71
FDX28_BABATUNJI035,4315.388
FDX31_BABATUNJI010,1869.5944
FDX31_BABATUNJI013,7395.8545
FDX31_BABATUNJI018,6155.1445
FDX31_BABATUNJI046,7366.33
FDX34_BABATUNJI027,9893.229
FDX34_BABATUNJI035,4294.094
FDX34_BABATUNJI045,4333.2065
FDX35_BABATUNJI013,9865.3955
FDX35_BABATUNJI046,8439.246
FDX36_BABATUNJI013,11365.698
FDX36_BABATUNJI018,8636.898
FDX36_BABATUNJI046,11365.698
FDX37_BABATUNJI017,4334.6543
FDX37_BABATUNJI027,8726.93
FDX37_BABATUNJI035,4278.7183
FDX38_BABATUNJI018,2040.0134
FDX38_BABATUNJI019,485.84167
FDX38_BABATUNJI046,1774.0607
FDX39_BABATUNJI010,1481.8627
FDX39_BABATUNJI013,12121.897
FDX39_BABATUNJI046,12121.897
FDX40_BABATUNJI017,3386.9512
FDX40_BABATUNJI019,481.34686
FDX40_BABATUNJI035,4183.637
FDX40_BABATUNJI045,3325.7576
FDX40_BABATUNJI046,1657.3196
FDX44_BABATUNJI017,4174.7124
FDX44_BABATUNJI018,3300.771
FDX44_BABATUNJI027,8374.281
FDX44_BABATUNJI035,3863.8274
FDX44_BABATUNJI049,3586.5154
FDX46_BABATUNJI027,10110.974
FDX46_BABATUNJI035,3657.555
FDX46_BABATUNJI045,3644.8525
FDX46_BABATUNJI046,1638.0433
FDX46_BABATUNJI049,1791.292
FDX49_BABATUNJI013,10060.643
FDX50_BABATUNJI017,4573.7095
FDX50_BABATUNJI027,8711.574
FDX50_BABATUNJI035,4332.8975
FDX50_BABATUNJI045,4262.1797
FDX51_BABATUNJI010,1012.41876
FDX51_BABATUNJI046,7532.7227
FDX55_BABATUNJI046,7125.4126
FDX56_BABATUNJI013,11065.497
FDX56_BABATUNJI046,11106.03
FDX57_BABATUNJI017,4179.4634
FDX57_BABATUNJI018,4108.0645
FDX57_BABATUNJI027,9259.779
FDX58_BABATUNJI010,1732.812
FDX58_BABATUNJI013,7287.918
FDX59_BABATUNJI018,2245.2402
FDX59_BABATUNJI027,9337.978
FDX59_BABATUNJI045,3781.5085
FDX59_BABATUNJI046,1749.7323
FDX60_BABATUNJI017,3764.872
FDX60_BABATUNJI018,2983.7522
FDX60_BABATUNJI027,8561.489
FDX60_BABATUNJI045,3736.0828
FDX60_BABATUNJI046,2819.1848
FDY01_BABATUNJI035,5050.151
FDY02_BABATUNJI010,2436.7942
FDY02_BABATUNJI018,7082.858
FDY02_BABATUNJI027,13159.531
FDY02_BABATUNJI035,11123.892
FDY02_BABATUNJI045,11493.264
FDY03_BABATUNJI017,4258.5728
FDY03_BABATUNJI027,9841.547
FDY03_BABATUNJI045,3996.8884
FDY07_BABATUNJI017,4264.787
FDY07_BABATUNJI018,1950.1251
FDY07_BABATUNJI027,10520.1455
FDY07_BABATUNJI045,4203.5938
FDY07_BABATUNJI049,2102.7024
FDY08_BABATUNJI027,10049.063
FDY10_BABATUNJI027,9627.97
FDY10_BABATUNJI045,4077.1382
FDY11_BABATUNJI017,4421.21
FDY11_BABATUNJI018,3189.4785
FDY11_BABATUNJI046,3344.109
FDY11_BABATUNJI049,3295.91
FDY12_BABATUNJI017,5230.7334
FDY12_BABATUNJI018,2843.663
FDY12_BABATUNJI046,2389.6118
FDY13_BABATUNJI017,4040.884
FDY13_BABATUNJI018,2766.4238
FDY13_BABATUNJI019,535.5693
FDY13_BABATUNJI035,4158.2134
FDY13_BABATUNJI045,4134.046
FDY13_BABATUNJI049,2451.6892
FDY14_BABATUNJI013,10977.454
FDY14_BABATUNJI035,10060.942
FDY14_BABATUNJI046,11587.976
FDY14_BABATUNJI049,9378.693
FDY16_BABATUNJI013,7377.845
FDY19_BABATUNJI045,4963.1133
FDY20_BABATUNJI017,4067.8108
FDY20_BABATUNJI018,4264.6567
FDY20_BABATUNJI046,3986.254
FDY21_BABATUNJI010,1434.0874
FDY21_BABATUNJI013,7394.714
FDY21_BABATUNJI046,7638.3706
FDY24_BABATUNJI018,2224.6672
FDY24_BABATUNJI035,5857.8086
FDY24_BABATUNJI049,2480.1436
FDY25_BABATUNJI013,6917.257
FDY26_BABATUNJI010,1628.8735
FDY26_BABATUNJI046,8916.958
FDY27_BABATUNJI013,6781.5522
FDY28_BABATUNJI013,10512.458
FDY35_BABATUNJI018,2598.5054
FDY35_BABATUNJI019,493.83893
FDY35_BABATUNJI027,7393.2363
FDY35_BABATUNJI035,5628.318
FDY35_BABATUNJI045,5481.489
FDY35_BABATUNJI049,2590.4504
FDY36_BABATUNJI017,4270.7603
FDY36_BABATUNJI019,510.74426
FDY36_BABATUNJI027,10654.742
FDY36_BABATUNJI045,4798.1724
FDY36_BABATUNJI046,3690.4778
FDY36_BABATUNJI049,3792.745
FDY38_BABATUNJI013,9204.752
FDY38_BABATUNJI049,9859.157
FDY39_BABATUNJI010,3312.8044
FDY40_BABATUNJI017,3608.5115
FDY40_BABATUNJI018,2378.7954
FDY40_BABATUNJI019,592.6788
FDY40_BABATUNJI046,1697.0404
FDY44_BABATUNJI046,7522.563
FDY45_BABATUNJI018,8544.848
FDY45_BABATUNJI049,7236.246
FDY47_BABATUNJI027,10115.222
FDY48_BABATUNJI019,685.3039
FDY48_BABATUNJI035,6094.6523
FDY48_BABATUNJI045,6075.579
FDY50_BABATUNJI017,4971.7314
FDY50_BABATUNJI018,3471.8376
FDY50_BABATUNJI027,8332.425
FDY50_BABATUNJI035,5015.916
FDY50_BABATUNJI045,4988.625
FDY50_BABATUNJI046,3747.6438
FDY51_BABATUNJI018,6052.0063
FDY51_BABATUNJI046,7811.7114
FDY52_BABATUNJI017,4836.3477
FDY52_BABATUNJI019,737.5855
FDY52_BABATUNJI045,5423.393
FDY52_BABATUNJI046,2512.1345
FDY52_BABATUNJI049,2466.796
FDY55_BABATUNJI013,8941.13
FDY55_BABATUNJI018,9041.315
FDY55_BABATUNJI046,9362.819
FDY55_BABATUNJI049,9648.975
FDY56_BABATUNJI010,2225.5664
FDY56_BABATUNJI013,10015.056
FDY56_BABATUNJI018,8916.223
FDY56_BABATUNJI046,10015.056
FDY57_BABATUNJI017,6709.1343
FDY57_BABATUNJI018,3396.0771
FDY57_BABATUNJI035,6650.3667
FDY57_BABATUNJI045,6694.027
FDY58_BABATUNJI018,10502.596
FDY59_BABATUNJI018,3164.7278
FDY59_BABATUNJI027,8109.474
FDY59_BABATUNJI035,4178.6685
FDY59_BABATUNJI045,4195.945
FDZ01_BABATUNJI027,10588.062
FDZ01_BABATUNJI035,5950.2935
FDZ02_BABATUNJI017,3695.8535
FDZ02_BABATUNJI027,10008.954
FDZ02_BABATUNJI045,3716.9907
FDZ03_BABATUNJI010,1582.663
FDZ04_BABATUNJI017,3380.4658
FDZ04_BABATUNJI045,3296.938
FDZ04_BABATUNJI046,1739.287
FDZ04_BABATUNJI049,1823.8031
FDZ07_BABATUNJI018,3948.6348
FDZ07_BABATUNJI019,612.0008
FDZ07_BABATUNJI027,11201.902
FDZ07_BABATUNJI049,1999.6339
FDZ08_BABATUNJI017,4781.663
FDZ08_BABATUNJI027,10050.124
FDZ08_BABATUNJI035,4781.663
FDZ08_BABATUNJI045,4781.663
FDZ08_BABATUNJI049,2923.814
FDZ10_BABATUNJI027,9626.497
FDZ13_BABATUNJI017,4920.8545
FDZ13_BABATUNJI018,2409.6995
FDZ13_BABATUNJI045,4898.1943
FDZ13_BABATUNJI046,1872.492
FDZ14_BABATUNJI027,9722.706
FDZ15_BABATUNJI027,9116.569
FDZ15_BABATUNJI035,4670.0303
FDZ15_BABATUNJI045,5241.587
FDZ16_BABATUNJI010,1577.3933
FDZ16_BABATUNJI013,7245.8237
FDZ20_BABATUNJI010,1362.547
FDZ20_BABATUNJI013,9180.731
FDZ20_BABATUNJI046,10207.437
FDZ20_BABATUNJI049,10253.364
FDZ21_BABATUNJI017,4444.0786
FDZ21_BABATUNJI018,3945.7107
FDZ21_BABATUNJI027,8620.886
FDZ21_BABATUNJI035,4214.7705
FDZ22_BABATUNJI017,3781.6172
FDZ22_BABATUNJI019,528.73126
FDZ22_BABATUNJI027,8304.032
FDZ22_BABATUNJI045,3768.9148
FDZ22_BABATUNJI049,3822.8196
FDZ23_BABATUNJI010,1755.0775
FDZ23_BABATUNJI013,7553.8687
FDZ25_BABATUNJI013,6440.2734
FDZ26_BABATUNJI010,2048.9363
FDZ26_BABATUNJI013,8307.181
FDZ26_BABATUNJI018,9035.603
FDZ26_BABATUNJI046,8112.3896
FDZ26_BABATUNJI049,8820.744
FDZ27_BABATUNJI017,4456.6636
FDZ27_BABATUNJI019,535.48694
